CostumerID,WorkerID,ComplaintID,Date,Reason,DealtWith
10790,8440595,1643297,20/02/1987,Car died,NO
10791,4081735,877938,03/08/1971,Flat tire,NO
10792,729532,1135648,25/01/1986,Battery died,NO
10793,2474222,227912,13/03/1980,Weird noises,NO
10794,3178422,9247571,14/01/1979,Unhappy costumer,NO
10795,3233516,368014,19/03/1962,Broken window,YES
10796,9414692,2214229,18/06/1983,Problem with insurance,YES
10797,2672290,6480394,04/11/1957,Unhappy costumer,YES
10798,1021809,9965923,30/10/1977,Wants to update data,NO
10799,5112952,5267054,13/09/1967,Wants to rent a car,YES
10800,6003575,1202137,16/05/1952,Wants to update data,NO
10801,1869905,343269,28/10/1958,Wants to rent a car,NO
10802,4471282,9169676,12/05/1980,Flat tire,YES
10803,2994554,5285584,04/05/1975,Brakes are broken,YES
10804,4567701,9172126,23/07/1966,Complaint about a worker,YES
10805,9782573,2432531,22/01/1963,Broken window,NO
10806,9194819,7311130,11/01/1964,Brakes are broken,YES
10807,3664147,4884002,17/01/1996,Problem with insurance,NO
10808,403218,5234321,03/10/1988,Battery died,NO
10809,2084885,9552518,11/04/1985,Battery died,NO
10810,8526927,177385,01/07/1969,Brakes are broken,NO
10811,3624114,1709565,17/12/1988,Complaint about a worker,NO
10812,1383898,9349393,07/03/1963,Wants to update data,YES
10813,7216444,1897592,23/09/1968,Wants to rent a car,NO
10814,2936113,4878099,23/06/1999,Car died,NO
10815,2928805,7537525,17/01/2000,Wants to extend renting period,YES
10816,5704270,951562,17/03/1958,Wants to rent a car,NO
10817,7862214,4079399,27/09/1959,Lights are out,NO
10818,9280184,5794747,07/08/1981,Flat tire,YES
10819,6509225,6819567,22/11/1995,Lights are out,NO
10820,3798586,6189653,17/06/1980,Car died,NO
10821,5713469,1268587,20/09/1957,Wants to update data,NO
10822,8808162,2158577,04/02/1955,Wants to rent a car,YES
10823,3050099,9376160,11/01/1954,Complaint about a worker,NO
10824,1069028,5417764,26/04/1976,Problem with insurance,NO
10825,374138,4591560,12/05/1952,Wants to update data,YES
10826,281865,8545496,15/10/1971,Brakes are broken,YES
10827,7195213,4779154,18/11/1986,Problem with insurance,YES
10828,4577153,7385337,07/05/1974,Broken window,YES
10829,8136665,7474822,09/11/1967,Wants to rent a car,NO
10830,6882920,5315243,07/02/1971,Problem with insurance,YES
10831,2167512,8643133,11/03/1981,Lights are out,YES
10832,22125,7007284,18/08/1985,Weird noises,NO
10833,5396740,899400,26/07/1995,Flat tire,YES
10834,4857799,3120708,25/02/1991,Brakes are broken,NO
10835,212961,9300503,01/05/1990,Problem with insurance,YES
10836,222569,3759118,04/02/1966,Car died,NO
10837,3874130,7536698,20/05/1997,Car died,YES
10838,8833226,8362284,14/05/1987,Complaint about a worker,NO
10839,8938337,4357331,02/05/1991,Complaint about a worker,YES
10840,2927261,8966295,25/11/1962,Wants to rent a car,YES
10841,5759658,5743545,17/12/1984,Complaint about a worker,YES
10842,988314,3115091,26/08/1965,Wants to rent a car,NO
10843,2379980,8208335,05/10/1969,Unhappy costumer,YES
10844,9433814,7611076,03/06/1986,Unhappy costumer,YES
10845,8737511,1963116,24/04/1990,Complaint about a worker,YES
10846,7200616,9657416,01/09/1967,Weird noises,YES
10847,6648797,1292501,24/10/1972,Wants to rent a car,YES
10848,708317,2589984,25/07/1976,Wants to extend renting period,NO
10849,5961354,8146580,24/09/1963,Unhappy costumer,YES
10850,2343918,9338069,26/01/1978,Lights are out,YES
10851,6727406,1008393,10/10/1960,Wants to update data,NO
10852,1522421,5730130,02/05/1994,Weird noises,NO
10853,8348817,1880436,30/01/1950,Flat tire,YES
10854,8985703,8188125,08/03/1968,Brakes are broken,NO
10855,5029684,7242865,23/02/1955,Wants to update data,YES
10856,5768709,1295556,23/03/1992,Problem with insurance,NO
10857,3294165,1331500,06/12/1973,Wants to rent a car,NO
10858,4583286,4109606,21/03/1995,Wants to rent a car,YES
10859,2598214,2602214,22/09/1991,Wants to update data,YES
10860,5629112,5115958,21/03/1962,Broken window,NO
10861,6221503,3789836,04/03/1994,Battery died,NO
10862,9324539,6030655,09/05/1960,Wants to update data,NO
10863,1573128,9491466,17/04/1988,Wants to rent a car,YES
10864,7764976,4116378,11/07/1994,Wants to update data,YES
10865,7815099,1222860,25/01/1974,Brakes are broken,NO
10866,740930,3861691,19/04/1975,Battery died,YES
10867,8902882,9873702,08/01/1998,Wants to rent a car,YES
10868,9410491,9422342,17/02/1986,Weird noises,NO
10869,3893315,9319504,08/04/1995,Weird noises,NO
10870,9222570,2708952,08/03/1974,Flat tire,YES
10871,5703292,4475635,19/02/1964,Wants to rent a car,YES
10872,2436472,7872364,18/07/1967,Wants to extend renting period,YES
10873,7782923,1055223,23/12/1971,Car died,NO
10874,1033717,1124550,01/09/1953,Car died,YES
10875,9906097,1894006,19/11/1952,Unhappy costumer,NO
10876,4848672,6114362,28/11/1984,Wants to extend renting period,NO
10877,1669543,2749306,02/05/1963,Unhappy costumer,NO
10878,3341382,5213905,27/04/1986,Complaint about a worker,YES
10879,3709691,2431249,01/10/1972,Car died,NO
10880,7881528,542148,06/07/1984,Car died,YES
10881,1342111,7203213,08/12/1967,Brakes are broken,YES
10882,3388786,6165111,07/02/1982,Wants to rent a car,NO
10883,1308632,3058563,18/01/1996,Wants to extend renting period,YES
10884,6441148,9716433,31/03/1976,Flat tire,NO
10885,9504146,7169842,25/06/1954,Problem with insurance,NO
10886,1505956,1798417,15/03/1985,Complaint about a worker,YES
10887,5802721,5852943,23/11/1991,Weird noises,YES
10888,5607922,5744446,18/01/1961,Complaint about a worker,NO
10889,8562878,6508207,22/09/1966,Weird noises,YES
10890,664363,7412552,12/02/1968,Wants to update data,NO
10891,4439889,7313746,05/07/1979,Complaint about a worker,NO
10892,5302275,4882018,20/11/1959,Unhappy costumer,YES
10893,3161692,1123967,15/07/1977,Lights are out,YES
10894,8367221,8132963,29/04/1983,Wants to update data,NO
10895,117547,1600305,06/12/1973,Car died,NO
10896,1835395,9234971,14/12/1995,Weird noises,YES
10897,116707,2755835,17/02/1976,Battery died,NO
10898,8416812,8243789,15/08/1956,Lights are out,YES
10899,8179048,1003321,08/05/1998,Problem with insurance,NO
10900,2313546,3272581,19/02/1998,Car died,YES
10901,3263501,918161,23/04/1964,Brakes are broken,NO
10902,294080,5754069,21/02/1955,Car died,NO
10903,9256385,8243268,18/04/1953,Flat tire,NO
10904,4810833,6319966,20/06/1990,Weird noises,NO
10905,7790114,4322135,18/03/1960,Wants to rent a car,NO
10906,6353958,3874852,28/08/1972,Problem with insurance,YES
10907,9094742,959505,15/12/1993,Flat tire,NO
10908,3671528,1146425,20/09/1990,Lights are out,NO
10909,2586673,8235367,29/11/1997,Weird noises,NO
10910,1634816,6183319,08/11/1967,Wants to rent a car,NO
10911,5793353,9205149,24/05/1969,Wants to update data,YES
10912,4924002,9323876,11/07/1968,Brakes are broken,NO
10913,3725699,2307038,23/02/1966,Complaint about a worker,NO
10914,9246452,7107068,07/06/1983,Wants to rent a car,YES
10915,2661418,1400777,22/03/1995,Broken window,YES
10916,1200722,1058611,05/08/1996,Lights are out,NO
10917,944687,9329517,12/02/1995,Flat tire,YES
10918,8203711,8452189,01/04/1963,Weird noises,NO
10919,8124202,5599039,03/12/1987,Weird noises,YES
10920,5672055,8963937,05/12/1980,Wants to rent a car,YES
10921,1768153,3277568,08/04/1972,Flat tire,NO
10922,3447593,5401307,13/09/1970,Complaint about a worker,YES
10923,173652,3130519,19/03/1987,Brakes are broken,NO
10924,1002620,5850636,22/05/1966,Problem with insurance,YES
10925,7673077,6959134,09/05/1977,Car died,NO
10926,3403962,4467527,12/10/1986,Car died,YES
10927,881918,3362484,31/03/1983,Wants to rent a car,NO
10928,2925552,1512282,17/01/1976,Wants to rent a car,NO
10929,8338710,3587596,26/04/1962,Car died,YES
10930,3638904,127493,13/07/1961,Problem with insurance,YES
10931,2288076,5718085,18/08/1979,Wants to extend renting period,NO
10932,3399776,9434556,17/06/1998,Lights are out,NO
10933,4089183,2293084,06/09/1973,Lights are out,YES
10934,3751618,7958777,12/09/1965,Battery died,NO
10935,7829069,7701375,22/06/1980,Problem with insurance,YES
10936,7204388,8240425,25/09/1958,Lights are out,YES
10937,5328506,7755466,21/07/1989,Lights are out,NO
10938,1773894,3820591,18/11/1992,Wants to rent a car,YES
10939,8599059,3020152,19/11/1967,Broken window,NO
10940,4881824,5938191,08/07/1992,Unhappy costumer,YES
10941,4238636,4697703,02/12/1977,Wants to rent a car,NO
10942,8899176,389933,12/04/1958,Flat tire,NO
10943,5204610,3707057,28/10/1950,Weird noises,NO
10944,4598972,4598219,18/12/1951,Weird noises,YES
10945,5786915,3010527,01/04/1971,Wants to extend renting period,NO
10946,6725200,6124419,17/12/1996,Brakes are broken,NO
10947,5913126,2837486,10/09/1998,Wants to rent a car,YES
10948,3416768,8886554,03/09/1990,Lights are out,YES
10949,9871624,1816688,10/04/1994,Brakes are broken,YES
10950,8254628,199270,13/03/1957,Unhappy costumer,NO
10951,3675992,7842593,12/12/1966,Unhappy costumer,NO
10952,4295893,8570471,13/09/2000,Flat tire,YES
10953,4320276,7121575,26/01/1965,Wants to update data,NO
10954,3096395,4088787,25/01/1987,Problem with insurance,YES
10955,2681162,132861,15/02/1971,Car died,YES
10956,624683,4156886,31/01/1957,Complaint about a worker,NO
10957,160005,4340628,25/03/1962,Broken window,YES
10958,3447304,9832369,13/01/1956,Wants to extend renting period,NO
10959,5374049,7107313,01/09/1965,Brakes are broken,YES
10960,5646858,1615237,03/04/1988,Complaint about a worker,YES
10961,7254779,9604858,08/03/1951,Weird noises,NO
10962,2102660,473314,20/02/1953,Battery died,YES
10963,132262,383706,09/01/1975,Brakes are broken,YES
10964,1685937,1395351,26/01/1983,Weird noises,YES
10965,6648562,5435580,30/10/1989,Problem with insurance,YES
10966,9429359,6707460,08/08/1972,Wants to rent a car,NO
10967,4633,9969663,14/10/1983,Battery died,NO
10968,9163275,8067061,13/03/1979,Lights are out,NO
10969,3952733,2069732,19/01/1981,Flat tire,YES
10970,9564478,4961273,19/12/1968,Problem with insurance,NO
10971,3497064,363977,28/02/1977,Wants to extend renting period,YES
10972,9797902,7491420,07/03/1968,Wants to update data,NO
10973,9849364,4522735,29/06/1991,Wants to update data,NO
10974,7356567,9068441,19/05/1983,Problem with insurance,YES
10975,5155862,1464145,15/07/2000,Battery died,YES
10976,6154078,3559794,11/10/1974,Lights are out,NO
10977,1822248,1964320,25/05/1963,Wants to rent a car,NO
10978,687538,2829131,12/01/1950,Brakes are broken,NO
10979,3066692,4953964,23/03/1970,Problem with insurance,NO
10980,5141890,5942124,11/12/1995,Lights are out,NO
10981,3988524,3757315,07/01/1958,Unhappy costumer,NO
10982,5025064,9706673,01/10/2000,Car died,YES
10983,5700968,2567383,18/05/1991,Wants to rent a car,YES
10984,3801663,3560800,13/10/1976,Problem with insurance,YES
10985,6930778,6357808,22/03/1997,Car died,YES
10986,6950556,1299483,23/10/1970,Wants to rent a car,NO
10987,6784195,4224415,18/04/1974,Broken window,NO
10988,4555929,1561103,17/05/1970,Flat tire,YES
10989,3982175,4784970,26/02/1980,Wants to extend renting period,NO
10990,4140835,9777741,08/05/1959,Unhappy costumer,NO
10991,3835390,6621923,25/01/1980,Battery died,NO
10992,990322,3558409,25/11/1973,Brakes are broken,YES
10993,2545509,6868875,13/11/1986,Battery died,NO
10994,9094238,6086007,07/06/1969,Wants to rent a car,YES
10995,5958462,5943161,23/05/1957,Broken window,YES
10996,6393697,432887,10/09/1979,Problem with insurance,NO
10997,6799960,3490060,21/04/1969,Broken window,NO
10998,6625878,7971928,19/02/1994,Lights are out,NO
10999,8627566,4341155,05/01/1956,Wants to rent a car,YES
11000,4286273,1618180,06/06/1997,Problem with insurance,NO
11001,9764073,6357540,11/02/1969,Broken window,YES
11002,788318,799728,18/01/1956,Wants to update data,YES
11003,3245213,7098772,04/12/1985,Flat tire,YES
11004,9964429,3469511,12/07/1964,Weird noises,NO
11005,7385871,6824554,09/03/1999,Wants to extend renting period,NO
11006,2746787,5735726,21/02/1985,Unhappy costumer,NO
11007,7914849,2277196,07/09/1954,Problem with insurance,NO
11008,7817436,3367337,28/09/1996,Weird noises,YES
11009,1422879,8489297,07/02/1983,Problem with insurance,NO
11010,6474352,9455523,25/09/1971,Problem with insurance,NO
11011,7485874,6057224,18/08/1977,Weird noises,YES
11012,8391155,336347,14/03/1979,Brakes are broken,NO
11013,9172702,9462961,24/01/1995,Brakes are broken,YES
11014,1073308,5659564,09/04/1995,Car died,YES
11015,2814008,3581500,26/08/1956,Car died,NO
11016,2879659,4606566,23/07/1950,Broken window,NO
11017,3200593,3151304,28/04/1999,Car died,YES
11018,3660492,8709619,15/06/1958,Flat tire,YES
11019,5032732,6072504,27/03/1963,Broken window,YES
11020,2041230,3775833,11/11/1979,Complaint about a worker,YES
11021,7349527,7191031,26/02/1988,Brakes are broken,YES
11022,6269233,4568535,03/10/1964,Problem with insurance,YES
11023,7134412,5002361,01/09/1965,Lights are out,YES
11024,9172002,3298638,08/04/2000,Battery died,NO
11025,7347910,4979510,14/09/1963,Weird noises,NO
11026,3400154,9602735,01/05/1975,Unhappy costumer,NO
11027,2463589,9892561,26/09/1978,Wants to rent a car,YES
11028,9938061,1715355,20/03/1991,Complaint about a worker,NO
11029,1003778,8602513,23/06/1977,Wants to update data,NO
11030,996136,5477512,13/10/1988,Flat tire,YES
11031,1590020,3398321,21/03/1999,Flat tire,YES
11032,8977419,9654100,20/08/1992,Unhappy costumer,NO
11033,4142115,6541042,21/07/1970,Flat tire,YES
11034,7864754,4884038,19/09/1977,Unhappy costumer,NO
11035,5765977,9968685,27/07/1986,Weird noises,NO
11036,8801336,7210601,11/03/1995,Car died,YES
11037,3795486,5058177,04/02/1991,Wants to extend renting period,NO
11038,7526924,1636342,15/05/1966,Brakes are broken,YES
11039,9084987,5683722,16/06/1960,Lights are out,NO
11040,3834912,9354405,09/03/1968,Brakes are broken,YES
11041,3959533,1135682,01/05/1971,Wants to rent a car,NO
11042,8221550,2459423,17/08/1985,Wants to rent a car,NO
11043,8335393,6954973,13/08/1972,Unhappy costumer,NO
11044,8655195,9336676,18/03/1972,Wants to extend renting period,NO
11045,9627434,4867732,20/04/1971,Complaint about a worker,YES
11046,7899308,3984495,25/07/1975,Car died,NO
11047,1638103,198376,05/04/1972,Flat tire,NO
11048,7174560,1581546,20/09/1969,Wants to extend renting period,YES
11049,5219026,9347842,06/07/1990,Brakes are broken,YES
11050,2276873,4804051,27/07/1960,Battery died,YES
11051,4465657,2916783,22/04/1992,Battery died,NO
11052,9836995,6546308,05/06/1980,Unhappy costumer,NO
11053,671472,4532555,03/10/1972,Battery died,NO
11054,6090871,4766832,21/04/1955,Complaint about a worker,YES
11055,1664036,9979745,08/09/1950,Wants to rent a car,YES
11056,1292284,1272507,22/12/1971,Battery died,NO
11057,7317842,760708,24/06/1978,Car died,YES
11058,226473,1721145,01/11/1972,Wants to update data,YES
11059,2190813,8076639,28/03/1991,Battery died,NO
11060,8955799,6820128,26/06/1987,Battery died,YES
11061,9783457,4840725,21/07/1956,Wants to update data,NO
11062,6027984,1346542,26/12/1964,Flat tire,YES
11063,1620761,5000411,15/03/1991,Broken window,YES
11064,9186779,5531838,17/05/1962,Flat tire,YES
11065,5960504,6770332,05/09/1987,Car died,YES
11066,8134263,3465188,31/03/1990,Wants to update data,NO
11067,3630755,1555479,26/01/1955,Flat tire,NO
11068,8434926,8347897,18/06/1972,Weird noises,YES
11069,8927784,3443649,18/04/1960,Unhappy costumer,YES
11070,8196632,2380645,02/02/1967,Problem with insurance,NO
11071,7037390,1292136,21/04/1960,Car died,NO
11072,4622720,168227,30/01/1996,Car died,YES
11073,7035288,7534183,07/08/1984,Lights are out,YES
11074,598004,3232604,16/05/1968,Brakes are broken,NO
11075,9447487,9722585,02/08/1994,Car died,NO
11076,5151868,8045345,23/12/1979,Flat tire,NO
11077,2666568,1887655,21/06/1957,Problem with insurance,NO
11078,7287050,8464559,25/01/1975,Unhappy costumer,NO
11079,5897053,1195523,08/09/1950,Problem with insurance,YES
11080,4004546,4138003,16/07/1986,Flat tire,YES
11081,6152436,4154758,18/05/1966,Car died,YES
11082,6125060,5769730,06/02/1976,Wants to rent a car,YES
11083,6704279,5045329,16/08/1991,Wants to rent a car,YES
11084,7909436,6844794,01/09/1988,Wants to update data,NO
11085,256740,72319,08/11/1993,Wants to rent a car,NO
11086,8955420,8750388,24/12/1982,Battery died,NO
11087,784547,4551576,23/03/1986,Broken window,NO
11088,3032139,7242204,06/08/1981,Battery died,YES
11089,8169651,9899776,01/07/1953,Wants to rent a car,NO
11090,3892855,2072527,22/09/1959,Battery died,YES
11091,7808358,430221,17/03/1960,Flat tire,YES
11092,9223234,8908270,15/09/1955,Flat tire,NO
11093,1920707,6691067,12/09/1950,Unhappy costumer,YES
11094,293402,6224946,08/08/1963,Car died,YES
11095,9353713,7542694,04/12/1975,Complaint about a worker,NO
11096,9886945,8320485,16/02/1974,Flat tire,YES
11097,2470956,8469088,22/05/1969,Wants to extend renting period,YES
11098,5081879,5895673,18/05/1961,Wants to update data,YES
11099,5978862,6430991,29/01/1974,Wants to extend renting period,YES
11100,1526606,833744,23/09/1950,Complaint about a worker,YES
11101,8857053,6888462,26/05/1975,Brakes are broken,NO
11102,2027198,8808018,02/07/1958,Weird noises,YES
11103,8935523,5999021,02/01/1965,Weird noises,NO
11104,672294,5628371,03/05/1954,Weird noises,NO
11105,9292154,9435654,18/11/1951,Car died,NO
11106,5226770,4900224,18/09/1970,Car died,NO
11107,2818128,1149157,20/03/1954,Wants to extend renting period,YES
11108,2658642,4234825,12/01/1999,Brakes are broken,YES
11109,8570744,1145999,06/05/1962,Flat tire,YES
11110,510250,4051358,01/04/1991,Problem with insurance,NO
11111,9295811,8107674,18/03/1998,Battery died,YES
