COMPLAINT_ID,WorkerID,COSTUMER_ID,Date,Reason,DealtWith
9360,4545527,61,04/07/1996,Battery died,NO
9361,8332854,27,14/01/1968,Broken window,NO
9362,9659960,37,16/02/1954,Wants to extend renting period,NO
9363,516499,5,20/03/1954,Unhappy costumer,NO
9364,5704355,59,25/10/1971,Lights are out,NO
9365,4251522,96,03/03/1998,Lights are out,NO
9366,6159173,52,05/12/1955,Weird noises,NO
9367,2259323,24,03/10/1988,Broken window,NO
9368,5269712,49,23/01/1983,Complaint about a worker,NO
9369,2015448,28,14/11/1974,Wants to update data,NO
9370,7549017,38,11/10/1989,Flat tire,NO
9371,3690020,3,26/07/1965,Lights are out,NO
9372,8752032,65,21/01/2000,Weird noises,NO
9373,8785587,12,21/04/1984,Broken window,NO
9374,5001746,45,29/10/1986,Wants to extend renting period,NO
9375,7648415,84,13/06/1987,Wants to update data,NO
9376,489690,78,13/10/1997,Wants to rent a car,NO
9377,2644964,60,04/08/1972,Unhappy costumer,NO
9378,8085848,29,03/08/1986,Lights are out,NO
9379,2910790,44,28/10/1967,Unhappy costumer,NO
9380,8531753,54,12/04/1979,Flat tire,NO
9381,2478715,49,15/07/1987,Wants to rent a car,NO
9382,2520376,24,13/07/1957,Wants to rent a car,NO
9383,5736309,76,07/08/1987,Complaint about a worker,NO
9384,8282022,28,04/02/1980,Problem with insurance,NO
9385,9277058,77,25/10/1953,Battery died,NO
9386,5315183,100,25/03/1959,Wants to extend renting period,NO
9387,2024342,88,10/01/1982,Complaint about a worker,NO
9388,7264290,6,01/05/1977,Problem with insurance,NO
9389,1284418,2,30/05/1973,Wants to rent a car,NO
9390,2113887,4,20/08/1962,Weird noises,NO
9391,6852859,35,20/02/1969,Unhappy costumer,NO
9392,9348684,26,12/06/1988,Weird noises,NO
9393,8048059,91,11/12/1992,Weird noises,NO
9394,9277782,36,18/09/1991,Complaint about a worker,NO
9395,3468611,62,24/12/1985,Problem with insurance,NO
9396,6721004,70,30/01/1990,Flat tire,NO
9397,3253850,52,10/03/1963,Wants to extend renting period,NO
9398,2181700,73,12/08/1991,Wants to rent a car,NO
9399,9714269,33,16/04/1973,Wants to rent a car,NO
9400,9940573,55,04/06/1960,Complaint about a worker,NO
9401,3463975,88,12/03/1983,Complaint about a worker,NO
9402,1525668,55,09/09/1975,Broken window,NO
9403,1288587,35,11/03/1961,Broken window,NO
9404,5293808,26,14/08/1993,Weird noises,NO
9405,3288675,60,09/04/1975,Problem with insurance,NO
9406,1029440,82,11/12/1951,Weird noises,NO
9407,1091129,60,04/05/1957,Lights are out,NO
9408,4184747,54,29/09/1950,Weird noises,NO
9409,1186953,35,17/09/1961,Wants to update data,NO
9410,9472076,41,01/03/1958,Lights are out,NO
9411,6995715,7,22/01/1992,Weird noises,NO
9412,662556,89,14/09/1978,Unhappy costumer,NO
9413,94725,83,24/08/1953,Brakes are broken,NO
9414,313732,54,06/10/1972,Car died,NO
9415,3138457,57,13/03/1971,Flat tire,NO
9416,4843163,56,09/12/1972,Problem with insurance,NO
9417,1829494,13,11/11/1995,Wants to update data,NO
9418,1867653,50,07/08/1970,Complaint about a worker,NO
9419,5715210,68,21/10/1986,Lights are out,NO
9420,4656044,9,28/05/1964,Problem with insurance,NO
9421,5748056,57,26/03/1985,Unhappy costumer,NO
9422,7763417,20,30/01/1984,Brakes are broken,NO
9423,248205,45,27/02/1966,Battery died,NO
9424,1478041,5,10/03/1989,Broken window,NO
9425,2490830,73,31/12/1955,Wants to rent a car,NO
9426,628812,60,14/03/1951,Wants to update data,NO
9427,5437978,51,06/03/1971,Wants to update data,NO
9428,3449642,50,22/06/1964,Flat tire,NO
9429,7228843,34,02/09/1962,Weird noises,NO
9430,6863684,80,26/12/1950,Wants to rent a car,NO
9431,2265582,28,08/07/1987,Flat tire,NO
9432,184893,87,08/08/1964,Brakes are broken,NO
9433,3391796,6,24/02/1958,Wants to rent a car,NO
9434,6636441,59,21/06/1991,Broken window,NO
9435,7446083,41,20/12/1971,Brakes are broken,NO
9436,888068,2,01/04/1994,Battery died,NO
9437,3163957,4,26/12/1982,Broken window,NO
9438,1542149,41,21/07/1990,Complaint about a worker,NO
9439,4906540,49,13/03/1987,Battery died,NO
9440,2706815,68,18/09/1973,Broken window,NO
9441,7385053,43,14/09/1954,Brakes are broken,NO
9442,5434655,83,02/02/1963,Lights are out,NO
9443,3876572,85,22/05/1955,Problem with insurance,NO
9444,3076679,14,13/12/1961,Weird noises,NO
9445,4366346,56,17/01/1984,Wants to rent a car,NO
9446,195919,46,30/06/1977,Weird noises,NO
9447,9664894,2,22/12/1984,Problem with insurance,NO
9448,939346,51,08/05/1997,Broken window,NO
9449,6467928,4,11/05/1964,Wants to update data,NO
9450,9172707,29,20/10/1991,Wants to rent a car,NO
9451,5290663,89,08/07/1991,Unhappy costumer,NO
9452,200759,15,30/11/1977,Complaint about a worker,NO
9453,8933627,1,19/08/1991,Car died,NO
9454,827525,94,01/08/1973,Wants to extend renting period,NO
9455,1709060,6,28/10/1970,Wants to extend renting period,NO
9456,7425538,40,29/03/1967,Complaint about a worker,NO
9457,6948069,57,19/09/1987,Problem with insurance,NO
9458,4189065,13,13/10/1957,Flat tire,NO
9459,4282408,33,13/09/1987,Complaint about a worker,NO
9460,8285431,46,12/11/1963,Brakes are broken,NO
9461,9172327,30,06/01/1950,Unhappy costumer,NO
9462,6542382,59,08/09/1953,Wants to rent a car,NO
9463,1854026,56,29/02/1988,Broken window,NO
9464,2350,91,26/11/1982,Battery died,NO
9465,436101,68,14/09/1977,Brakes are broken,NO
9466,4705112,17,12/07/1966,Wants to extend renting period,NO
9467,22941,40,29/09/1951,Brakes are broken,NO
9468,529519,85,13/09/1997,Battery died,NO
9469,6030605,77,07/05/1976,Problem with insurance,NO
9470,3560900,73,28/10/1974,Flat tire,NO
9471,510767,70,09/10/1962,Complaint about a worker,NO
9472,1532836,45,24/11/1968,Broken window,NO
9473,2578776,93,06/05/1957,Wants to update data,NO
9474,9404406,78,22/10/1966,Complaint about a worker,NO
9475,6569248,66,09/12/1972,Lights are out,NO
9476,5065999,42,06/09/1963,Complaint about a worker,NO
9477,9277788,1,29/06/1962,Complaint about a worker,NO
9478,2403242,66,26/05/1958,Wants to update data,NO
9479,9867694,27,08/08/1967,Weird noises,NO
9480,1289040,74,21/10/1958,Battery died,NO
9481,9651339,9,16/08/1994,Wants to rent a car,NO
9482,235115,18,06/01/1969,Lights are out,NO
9483,5865360,70,01/01/1979,Car died,NO
9484,2596850,16,17/05/1961,Weird noises,NO
9485,2254938,22,14/07/1995,Complaint about a worker,NO
9486,9155821,12,10/03/1959,Wants to extend renting period,NO
9487,7701651,55,07/07/1969,Wants to update data,NO
9488,6481820,1,01/06/1965,Wants to rent a car,NO
9489,6824982,70,05/06/1983,Broken window,NO
9490,4254592,65,26/11/1966,Unhappy costumer,NO
9491,2127458,22,17/04/1985,Brakes are broken,NO
9492,9590240,25,05/08/1960,Flat tire,NO
9493,4220340,99,08/08/1972,Car died,NO
9494,8873636,66,11/05/1972,Wants to update data,NO
9495,4277430,63,13/08/1989,Brakes are broken,NO
9496,271913,7,16/04/1995,Wants to rent a car,NO
9497,7559041,10,29/04/1993,Broken window,NO
9498,8478029,65,31/08/1983,Car died,NO
9499,5436563,89,24/07/1992,Wants to rent a car,NO
9500,3053957,35,01/03/1997,Car died,NO
9501,9078880,59,09/08/1982,Battery died,NO
9502,6901922,64,06/10/1962,Lights are out,NO
9503,1039666,59,12/09/1974,Wants to rent a car,NO
9504,7261580,28,12/10/1952,Complaint about a worker,NO
9505,3403402,81,14/12/1953,Wants to extend renting period,NO
9506,9147582,76,14/02/1980,Car died,NO
9507,6862771,50,14/12/1959,Unhappy costumer,NO
9508,6109511,85,23/11/1976,Car died,NO
9509,8836666,36,29/11/1995,Brakes are broken,NO
9510,8710732,50,14/09/1969,Unhappy costumer,NO
9511,2958354,89,18/12/1952,Wants to rent a car,NO
9512,3669975,78,14/05/1954,Broken window,NO
9513,4195487,21,19/10/1963,Brakes are broken,NO
9514,8189356,1,28/02/1950,Lights are out,NO
9515,7951179,68,24/05/1957,Weird noises,NO
9516,2762443,16,13/12/1964,Problem with insurance,NO
9517,8452225,48,21/02/1976,Weird noises,NO
9518,2201343,58,23/01/1958,Wants to rent a car,NO
9519,6115740,15,03/02/1987,Brakes are broken,NO
9520,9505761,46,14/05/1977,Brakes are broken,NO
9521,1584381,50,12/09/1954,Brakes are broken,NO
9522,6173611,26,01/04/1987,Wants to update data,NO
9523,9460019,54,10/05/1987,Battery died,NO
9524,2221254,98,22/07/1995,Wants to extend renting period,NO
9525,2880354,93,16/01/1996,Wants to extend renting period,NO
9526,1205386,59,30/12/1983,Wants to rent a car,NO
9527,2185192,3,20/05/1961,Brakes are broken,NO
9528,4743899,5,28/05/1969,Car died,NO
9529,6786378,67,21/03/1975,Wants to extend renting period,NO
9530,2343176,11,12/09/1966,Wants to extend renting period,NO
9531,3741143,7,08/10/1969,Battery died,NO
9532,6959454,9,30/03/1968,Broken window,NO
9533,8435472,26,01/11/1978,Wants to update data,NO
9534,1184791,56,29/05/1964,Battery died,NO
9535,3561706,21,22/02/1973,Unhappy costumer,NO
9536,5871981,60,13/12/1970,Battery died,NO
9537,2102224,40,04/09/1962,Complaint about a worker,NO
9538,279458,30,27/10/1973,Wants to extend renting period,NO
9539,3406807,15,06/08/1951,Lights are out,NO
9540,3740640,86,09/07/1974,Wants to extend renting period,NO
9541,3536986,78,17/10/1957,Brakes are broken,NO
9542,1503857,88,31/07/1973,Weird noises,NO
9543,7946130,99,23/07/1980,Broken window,NO
9544,9542037,7,11/12/1952,Battery died,NO
9545,3193288,1,02/11/1984,Battery died,NO
9546,8007135,53,31/08/1973,Wants to extend renting period,NO
9547,134134,93,30/01/1978,Weird noises,NO
9548,8572160,81,30/05/1951,Flat tire,NO
9549,4070803,53,07/12/1956,Broken window,NO
9550,8581199,78,03/07/1988,Lights are out,NO
9551,5974272,90,09/03/1967,Problem with insurance,NO
9552,3368262,72,01/04/1957,Weird noises,NO
9553,2097892,31,12/08/1991,Lights are out,NO
9554,113920,16,03/11/1972,Weird noises,NO
9555,5227052,66,22/07/1979,Complaint about a worker,NO
9556,2723285,76,27/03/1967,Lights are out,NO
9557,4499223,51,04/04/1994,Weird noises,NO
9558,1461421,22,31/01/2000,Broken window,NO
9559,1498636,30,04/12/1993,Wants to extend renting period,NO
9560,9123949,13,11/04/1971,Wants to rent a car,NO
9561,9199812,68,24/10/1954,Complaint about a worker,NO
9562,1264294,56,04/04/1955,Brakes are broken,NO
9563,7122624,94,28/02/1961,Weird noises,NO
9564,9129872,15,31/01/1952,Wants to extend renting period,NO
9565,6281133,74,27/02/1963,Weird noises,NO
9566,241473,91,15/04/1966,Wants to rent a car,NO
9567,8290281,97,02/02/1978,Complaint about a worker,NO
9568,7731639,15,14/02/1961,Weird noises,NO
9569,3968413,14,03/03/1985,Problem with insurance,NO
9570,6517994,10,30/08/1990,Unhappy costumer,NO
9571,3042585,69,08/02/1981,Brakes are broken,NO
9572,5979736,34,19/03/1979,Brakes are broken,NO
9573,5060691,95,27/04/1975,Wants to update data,NO
9574,9240238,42,03/11/1954,Problem with insurance,NO
9575,1927541,93,30/12/1953,Weird noises,NO
9576,1348034,79,22/02/1977,Car died,NO
9577,9974020,47,05/03/1959,Wants to rent a car,NO
9578,8112877,41,03/11/1997,Flat tire,NO
9579,2804996,66,01/10/1976,Wants to rent a car,NO
9580,2551862,62,08/05/1969,Problem with insurance,NO
9581,1222624,40,15/02/1973,Car died,NO
9582,2869,19,06/01/1981,Complaint about a worker,NO
9583,8442469,24,02/09/1978,Battery died,NO
9584,6392716,25,20/03/1993,Problem with insurance,NO
9585,2752758,63,17/10/1980,Complaint about a worker,NO
9586,6913527,22,17/07/1997,Unhappy costumer,NO
9587,6114329,76,29/09/1998,Car died,NO
9588,189862,60,29/08/1951,Lights are out,NO
9589,1838220,69,01/05/1985,Complaint about a worker,NO
9590,7672897,19,11/09/1999,Weird noises,NO
9591,5598932,61,05/08/1963,Car died,NO
9592,5031437,47,19/12/1994,Unhappy costumer,NO
9593,9714724,16,03/09/1991,Flat tire,NO
9594,1007978,53,20/02/1970,Broken window,NO
9595,7516338,50,10/07/1967,Complaint about a worker,NO
9596,6458347,72,03/09/1983,Lights are out,NO
9597,6067095,35,17/12/1986,Broken window,NO
9598,1169597,7,05/08/1970,Battery died,NO
9599,5290787,12,03/04/1987,Weird noises,NO
9600,9493620,3,28/10/1957,Wants to extend renting period,NO
9601,7706388,76,27/08/1989,Complaint about a worker,NO
9602,7871581,9,01/11/1987,Car died,NO
9603,9001571,52,09/03/1953,Problem with insurance,NO
9604,4112845,88,04/05/1981,Problem with insurance,NO
9605,1916275,60,24/09/1977,Brakes are broken,NO
9606,6643000,22,16/03/1969,Broken window,NO
9607,8440990,77,12/08/1960,Unhappy costumer,NO
9608,2600702,70,16/02/1979,Flat tire,NO
9609,5862529,41,04/06/1968,Wants to update data,NO
9610,3900548,30,01/07/1999,Brakes are broken,NO
9611,17787,81,25/08/1956,Problem with insurance,NO
9612,7557707,22,29/04/1968,Flat tire,NO
9613,6001403,98,07/02/1984,Battery died,NO
9614,1689694,31,17/08/1991,Problem with insurance,NO
9615,2491479,68,15/01/1959,Battery died,NO
9616,7822008,33,15/05/1997,Flat tire,NO
9617,8376206,75,23/04/1956,Weird noises,NO
9618,3194741,91,23/02/1982,Problem with insurance,NO
9619,8958706,8,30/04/1982,Complaint about a worker,NO
9620,2899649,84,08/11/1982,Flat tire,NO
9621,8028755,38,29/07/1966,Broken window,NO
9622,2299446,33,03/05/1952,Car died,NO
9623,5647187,18,04/03/1980,Lights are out,NO
9624,8367797,89,29/10/1952,Broken window,NO
9625,8395953,40,01/07/1967,Brakes are broken,NO
9626,9644433,67,10/07/1958,Weird noises,NO
9627,2380630,16,17/10/1981,Lights are out,NO
9628,3768084,16,21/02/1961,Car died,NO
9629,7910938,23,15/05/1984,Wants to rent a car,NO
9630,5174115,65,18/07/1974,Wants to rent a car,NO
9631,4726718,26,03/06/1959,Wants to extend renting period,NO
9632,3775709,11,04/09/1957,Problem with insurance,NO
9633,3261260,48,04/12/1959,Car died,NO
9634,2142425,11,05/02/1976,Wants to update data,NO
9635,9741860,94,15/06/1970,Wants to extend renting period,NO
9636,7470730,23,09/12/1975,Lights are out,NO
9637,7131983,51,01/03/1988,Flat tire,NO
9638,8701913,15,22/02/1964,Unhappy costumer,NO
9639,4849168,14,10/06/1966,Unhappy costumer,NO
9640,2311574,59,28/08/1993,Car died,NO
9641,6811820,99,27/02/1975,Flat tire,NO
9642,7776583,53,13/07/1999,Brakes are broken,NO
9643,9103197,67,07/12/1977,Wants to update data,NO
9644,803714,23,18/01/2000,Battery died,NO
9645,9089626,82,23/03/1998,Lights are out,NO
9646,6379897,4,20/09/1964,Wants to rent a car,NO
9647,9676568,65,29/05/1977,Brakes are broken,NO
9648,7879765,24,19/01/1993,Lights are out,NO
9649,7159086,30,12/09/1982,Wants to rent a car,NO
9650,7189439,72,19/04/1996,Flat tire,NO
9651,6374592,86,02/02/1965,Lights are out,NO
9652,8667280,31,06/08/1972,Brakes are broken,NO
9653,6109252,47,05/12/1983,Weird noises,NO
9654,1342419,26,01/11/1962,Brakes are broken,NO
9655,8165293,66,18/04/1953,Wants to rent a car,NO
9656,975354,33,21/06/1956,Broken window,NO
9657,5198675,15,13/03/1965,Battery died,NO
9658,9095854,39,12/03/1971,Car died,NO
9659,566571,1,09/10/1998,Wants to update data,NO
9660,1087294,66,23/11/1994,Weird noises,NO
9661,3172898,23,20/10/1961,Complaint about a worker,NO
9662,8916259,66,27/09/1969,Wants to rent a car,NO
9663,2858603,70,07/02/1988,Wants to extend renting period,NO
9664,8336302,25,22/09/1991,Brakes are broken,NO
9665,1211854,52,02/03/1995,Flat tire,NO
9666,427838,28,07/06/1961,Complaint about a worker,NO
9667,5469648,42,04/05/1965,Broken window,NO
9668,4066746,41,18/11/1961,Wants to rent a car,NO
9669,9878626,66,13/05/1967,Lights are out,NO
9670,1144059,50,28/07/1998,Car died,NO
9671,1990617,61,24/07/1972,Unhappy costumer,NO
9672,6342226,68,25/08/1995,Flat tire,NO
9673,4145332,37,23/02/1982,Wants to rent a car,NO
9674,9998691,66,10/04/1962,Broken window,NO
9675,3752021,10,29/10/1966,Weird noises,NO
9676,9411440,28,22/11/1999,Battery died,NO
9677,7991261,87,05/10/1984,Car died,NO
9678,2773944,24,30/08/1990,Wants to rent a car,NO
9679,8492604,4,18/12/1956,Lights are out,NO
9680,5059499,89,23/10/1974,Unhappy costumer,NO
9681,5860919,3,30/01/1969,Wants to update data,NO
9682,9782455,58,09/09/1970,Car died,NO
9683,1920752,94,18/05/1983,Wants to rent a car,NO
9684,1521505,72,19/06/1978,Weird noises,NO
9685,7681992,30,13/08/1961,Complaint about a worker,NO
9686,1652598,5,08/05/1973,Unhappy costumer,NO
9687,2927267,60,01/11/1982,Wants to rent a car,NO
9688,9217005,78,08/09/1998,Weird noises,NO
9689,7709835,56,31/12/1957,Brakes are broken,NO
9690,491414,99,18/10/1980,Unhappy costumer,NO
9691,4389855,74,04/05/1956,Car died,NO
9692,9570293,84,29/10/1985,Battery died,NO
9693,7487984,63,15/04/1962,Wants to extend renting period,NO
9694,9951908,26,06/05/1967,Weird noises,NO
9695,2476129,22,12/09/1986,Lights are out,NO
9696,3729867,74,28/11/1984,Wants to extend renting period,NO
9697,7336462,24,22/11/1968,Unhappy costumer,NO
9698,9441163,96,28/09/1976,Wants to rent a car,NO
9699,2969265,64,13/02/1973,Brakes are broken,NO
9700,9793149,77,10/07/1978,Weird noises,NO
9701,6450702,70,13/04/1968,Battery died,NO
9702,7506939,12,01/07/1956,Brakes are broken,NO
9703,8990623,75,17/12/1960,Brakes are broken,NO
9704,9442620,59,31/07/1974,Wants to update data,NO
9705,7621784,75,04/05/1987,Lights are out,NO
9706,5134718,88,01/04/1993,Flat tire,NO
9707,5892114,88,05/11/1977,Lights are out,NO
9708,7858194,84,30/08/1989,Unhappy costumer,NO
9709,4997669,85,07/12/1958,Brakes are broken,NO
9710,4667365,84,18/05/1952,Brakes are broken,NO
9711,7209648,64,18/03/2000,Weird noises,NO
9712,9377782,77,20/11/1975,Battery died,NO
9713,3912260,10,14/10/1950,Complaint about a worker,NO
9714,3468493,93,10/01/1974,Unhappy costumer,NO
9715,1770990,41,18/01/1960,Weird noises,NO
9716,6981953,88,16/11/1966,Broken window,NO
9717,1560748,85,06/01/1959,Wants to rent a car,NO
9718,1302914,57,28/10/1970,Brakes are broken,NO
9719,7326690,15,27/01/1951,Brakes are broken,NO
9720,4890166,93,12/09/1972,Car died,NO
9721,6420481,6,12/03/1969,Complaint about a worker,NO
9722,2743619,39,20/05/1971,Broken window,NO
9723,806346,33,03/07/1993,Unhappy costumer,NO
9724,1633456,2,03/02/1997,Lights are out,NO
9725,3661143,60,21/05/1998,Unhappy costumer,NO
9726,9391756,2,07/11/1950,Lights are out,NO
9727,8928469,47,12/06/1977,Unhappy costumer,NO
9728,156047,27,27/08/2000,Wants to extend renting period,NO
9729,4923868,18,17/12/1966,Complaint about a worker,NO
9730,30554,53,07/01/1952,Broken window,NO
9731,8636090,30,09/03/1957,Wants to rent a car,NO
9732,5858328,88,28/08/1957,Unhappy costumer,NO
9733,8931453,80,06/08/1996,Weird noises,NO
9734,7357566,64,02/03/1976,Problem with insurance,NO
9735,5491379,94,10/07/1960,Wants to extend renting period,NO
9736,1868004,65,02/02/1977,Broken window,NO
9737,5826193,26,16/11/1997,Broken window,NO
9738,1910928,33,16/03/1964,Wants to extend renting period,NO
9739,2174860,59,01/05/1968,Brakes are broken,NO
9740,5068225,44,04/12/1963,Wants to extend renting period,NO
9741,718193,40,04/11/1953,Wants to extend renting period,NO
9742,4134801,41,10/03/1953,Car died,NO
9743,9983915,33,24/02/1958,Battery died,NO
9744,5262125,50,07/04/1966,Complaint about a worker,NO
9745,1719810,19,28/03/1974,Broken window,NO
9746,7663472,16,13/04/1969,Weird noises,NO
9747,7445342,98,12/05/1951,Battery died,NO
9748,2965949,54,21/06/1953,Flat tire,NO
9749,7004322,49,09/07/1991,Wants to extend renting period,NO
9750,5932725,80,24/02/1965,Weird noises,NO
9751,7314956,89,19/05/1950,Lights are out,NO
9752,4777077,22,04/07/1997,Flat tire,NO
9753,8150687,25,06/02/1993,Unhappy costumer,NO
9754,8863719,2,19/04/1965,Battery died,NO
9755,8586271,3,06/09/1969,Weird noises,NO
9756,7474829,44,23/10/1967,Wants to rent a car,NO
